# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_14_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam
Spag6l	16	16753016	16829313	-	76298	19
Igll1	16	16860671	16863985	-	3315	0
Vpreb1	16	16868403	16869255	-	853	0
Top3b	16	16870736	16892990	+	22255	7
Ppm1f	16	16896469	16927364	+	30896	3
Mapk1	16	16983382	17047453	+	64072	11
Ypel1	16	17069696	17087045	+	17350	82
Ppil2	16	17086555	17111257	-	24703	179
2610318N02Rik	16	17113398	17125140	-	11743	70
Sdf2l1	16	17130138	17132383	-	2246	10
Ccdc116	16	17139064	17147229	-	8166	38
Ydjc	16	17144621	17160701	+	16081	96
Ube2l3	16	17152013	17202649	-	50637	322
Rimbp3	16	17208603	17213982	+	5380	1
Hic2	16	17233572	17263430	+	29859	7
Tmem191c	16	17276077	17283229	+	7153	51
Pi4ka	16	17280351	17406314	-	125964	543
Serpind1	16	17331371	17343575	+	12205	43
Snap29	16	17405986	17430827	+	24842	5
Crkl	16	17451987	17487434	+	35448	5
Aifm3	16	17489611	17507485	+	17875	1
Lztr1	16	17508688	17526333	+	17646	25
Thap7	16	17527982	17531136	-	3155	85
Lrrc74b	16	17544465	17561247	-	16783	3
P2rx6	16	17561885	17577800	+	15916	2
Slc7a4	16	17572018	17583214	-	11197	0
Smpd4	16	17619354	17644828	+	25475	14
Ccdc74a	16	17646475	17650738	+	4264	49
Med15	16	17651208	17732891	-	81684	729
Klhl22	16	17759618	17793382	+	33765	8
Scarf2	16	17797282	17808293	+	11012	0
B830017H08Rik	16	17833121	17835008	+	1888	9
Car15	16	17835276	17838364	-	3089	19
Gm20518	16	17835277	17891671	-	56395	460
Dgcr2	16	17840355	17894099	-	53745	426
Tssk1	16	17894223	17897922	+	3700	16
Tssk2	16	17898637	17900024	+	1388	3
Ess2	16	17900709	17911348	-	10640	80
Gsc2	16	17913107	17915059	-	1953	0
Slc25a1	16	17925223	17928219	-	2997	55
Vpreb2	16	17980428	17981273	+	846	0
Dgcr6	16	18052860	18071632	+	18773	7
Prodh	16	18060357	18090203	-	29847	48
Rtn4r	16	18127642	18152408	+	24767	0
Ccdc188	16	18217879	18220348	+	2470	11
Zdhhc8	16	18220753	18235136	-	14384	136
Ranbp1	16	18239784	18248732	-	8949	109
Gm49776	16	18245215	18258321	-	13107	99
Trmt2a	16	18248883	18254772	+	5890	40
Dgcr8	16	18253948	18289246	-	35299	171
Tango2	16	18300825	18348103	-	47279	36
Arvcf	16	18348182	18407076	+	58895	18
Comt	16	18406886	18426852	-	19967	61
Txnrd2	16	18426384	18479073	+	52690	7
Gnb1l	16	18498713	18566679	+	67967	175
Rtl10	16	18498901	18501658	+	2758	1
Tbx1	16	18580979	18590671	-	9693	0
Gp1bb	16	18620317	18622403	-	2087	3
Gm49601	16	18620466	18626427	-	5962	3
Septin5	16	18620502	18629954	-	9453	3
Cldn5	16	18776847	18778262	+	1416	0
Cdc45	16	18780447	18811987	-	31541	5
Ufd1	16	18811832	18835261	+	23430	3
2510002D24Rik	16	18836578	18840160	+	3583	0
Gm28539	16	18836584	18956247	+	119664	52
Mrpl40	16	18872018	18876862	-	4845	20
Hira	16	18877037	18970309	+	93273	18
Iglc2	16	19198401	19200351	-	1951	0
Olfr164	16	19284104	19314064	-	29961	4
Olfr165	16	19406244	19423134	-	16891	4
Olfr166	16	19483694	19489882	+	6189	1
Olfr167	16	19509558	19522266	-	12709	1
Olfr168	16	19529274	19535555	-	6282	3
Olfr169	16	19564889	19571809	-	6921	1
Olfr170	16	19605696	19611882	-	6187	0
Olfr171	16	19623930	19629916	-	5987	1
Lamp3	16	19653378	19706375	-	52998	17
B3gnt5	16	19760208	19772753	+	12546	1
A930003A15Rik	16	19876567	19884274	-	7708	3
Klhl6	16	19946496	19983037	-	36542	49
Klhl24	16	20097542	20129221	+	31680	6
Yeats2	16	20141063	20232573	+	91511	19
Map6d1	16	20233303	20241358	-	8056	0
Parl	16	20279818	20302387	-	22570	164
Cyp2ab1	16	20308387	20325404	-	17018	2
Abcc5	16	20331303	20426394	-	95092	252
Eif2b5	16	20498817	20509323	+	10507	3
Dvl3	16	20516982	20534010	+	17029	3
Ap2m1	16	20535478	20544909	+	9432	1
Abcf3	16	20548577	20561379	+	12803	2
Vwa5b2	16	20589471	20605377	+	15907	39
Alg3	16	20605374	20611735	-	6362	87
Eef1akmt4	16	20611593	20619011	+	7419	1
Gm49333	16	20611610	20645920	+	34311	5
Camk2n2	16	20619215	20621287	-	2073	0
Ece2	16	20629828	20646485	+	16658	2
Psmd2	16	20651652	20663414	+	11763	1
Eif4g1	16	20668313	20692884	+	24572	3
Fam131a	16	20693241	20703048	+	9808	0
Clcn2	16	20702964	20717746	-	14783	22
Polr2h	16	20717665	20722267	+	4603	3
Thpo	16	20724454	20734511	-	10058	2
Chrd	16	20733127	20742384	+	9258	0
Teddm3	16	21152655	21154000	-	1346	0
Ephb3	16	21204755	21223304	+	18550	3
Vps8	16	21423118	21644680	+	221563	34
2510009E07Rik	16	21649045	21694665	-	45621	12
Ehhadh	16	21761287	21787807	-	26521	8
Map3k13	16	21794346	21933439	+	139094	42
Tmem41a	16	21934326	21947552	-	13227	40
Liph	16	21953817	21995663	-	41847	10
Senp2	16	22009484	22049269	+	39786	5
Igf2bp2	16	22059009	22163299	-	104291	21
Tra2b	16	22244549	22266005	-	21457	522
Etv5	16	22381309	22439719	-	58411	16
Dgkg	16	22468461	22657221	-	188761	55
Crygs	16	22805203	22811577	-	6375	0
Tbccd1	16	22813214	22857669	-	44456	69
Dnajb11	16	22857845	22879634	+	21790	7
Ahsg	16	22891277	22899449	+	8173	0
Fetub	16	22918334	22939778	+	21445	5
Hrg	16	22951072	22961656	+	10585	6
Kng2	16	22985854	23029482	-	43629	45
Kng1	16	23057865	23082078	+	24214	1
Eif4a2	16	23107444	23114136	+	6693	3
Rfc4	16	23113943	23127737	-	13795	10
Adipoq	16	23146536	23158028	+	11493	0
St6gal1	16	23224740	23360350	+	135611	33
Rtp1	16	23429133	23433960	+	4828	0
Masp1	16	23449417	23520815	-	71399	8
Rtp4	16	23520291	23614222	+	93932	9
Sst	16	23889573	23890958	-	1386	0
Rtp2	16	23925548	23932394	-	6847	1
Bcl6	16	23965052	23988852	-	23801	168
Gm37419	16	23988482	23988595	+	114	0
Lpp	16	24393540	24992578	+	599039	95
Tprg	16	25286817	25422344	+	135528	18
Trp63	16	25683763	25892102	+	208340	39
P3h2	16	25959288	26105784	-	146497	27
Cldn1	16	26356642	26371841	-	15200	0
Cldn16	16	26463135	26482765	+	19631	3
Tmem207	16	26504556	26526762	-	22207	8
Il1rap	16	26581704	26730117	+	148414	20
Gmnc	16	26913553	26991652	-	78100	20
Ostn	16	27307489	27351212	+	43724	6
Uts2b	16	27353322	27370239	-	16918	4
Ccdc50	16	27388869	27452218	+	63350	15
Fgf12	16	28160098	28753068	-	592971	98
Mb21d2	16	28826176	28929673	-	103498	16
Plaat1	16	29209695	29230531	+	20837	3
Atp13a5	16	29231851	29378732	-	146882	15
Atp13a4	16	29395853	29544864	-	149012	23
Opa1	16	29579334	29654884	+	75551	11
Hes1	16	30065340	30067796	+	2457	2
Cpn2	16	30256378	30267499	-	11122	1
Lrrc15	16	30269302	30283256	-	13955	3
Gp5	16	30307685	30310779	-	3095	13
Atp13a3	16	30312423	30405975	-	93553	599
Tmem44	16	30511855	30550578	-	38724	6
Lsg1	16	30560494	30587592	-	27099	311
Fam43a	16	30599723	30602797	+	3075	0
Xxylt1	16	30955144	31081432	-	126289	1059
Acap2	16	31092412	31201245	-	108834	148
Ppp1r2	16	31251537	31275277	-	23741	49
Apod	16	31296192	31314808	-	18617	0
Bdh1	16	31422280	31458901	+	36622	7
Dlg1	16	31663443	31875129	+	211687	40
Meltf	16	31878810	31899020	+	20211	0
Pigz	16	31933851	31946046	+	12196	11
0610012G03Rik	16	31947050	31948494	-	1445	0
Ncbp2	16	31948513	31961781	+	13269	25
Senp5	16	31959672	32003287	-	43616	224
Pak2	16	32016290	32079342	-	63053	397
Pigx	16	32084416	32099740	-	15325	38
Cep19	16	32099800	32108069	+	8270	2
Nrros	16	32142785	32165594	-	22810	275
Bex6	16	32179823	32186972	+	7150	1
Fbxo45	16	32230112	32247158	-	17047	43
Wdr53	16	32247227	32257083	+	9857	2
Smco1	16	32271468	32274781	+	3314	1
Rnf168	16	32277461	32301434	+	23974	5
Ubxn7	16	32332257	32393747	+	61491	16
Tm4sf19	16	32400506	32408227	+	7722	0
Tctex1d2	16	32419702	32429099	+	9398	3
Pcyt1a	16	32430921	32475070	+	44150	15
Slc51a	16	32474504	32487879	-	13376	2
Zdhhc19	16	32496265	32507217	+	10953	5
Tfrc	16	32608920	32632794	+	23875	2
Tnk2	16	32643874	32683493	+	39620	8
Muc4	16	32735886	32782391	+	46506	8
Muc20	16	32777419	32797435	-	20017	5
Smbd1	16	32804760	32810477	-	5718	0
Rubcn	16	32821703	32877766	-	56064	70
Fyttd1	16	32877781	32908875	+	31095	0
Lrch3	16	32914100	33015647	+	101548	14
Iqcg	16	33012683	33056190	-	43508	23
Rpl35a	16	33056453	33060189	+	3737	0
Lmln	16	33062521	33127695	+	65175	9
Osbpl11	16	33185071	33243312	+	58242	16
Snx4	16	33251444	33300269	+	48826	14
Zfp148	16	33380836	33504363	+	123528	17
Slc12a8	16	33517328	33664135	+	146808	30
Heg1	16	33684370	33771576	+	87207	11
Muc13	16	33794037	33819934	+	25898	0
Itgb5	16	33829665	33949338	+	119674	42
Umps	16	33954782	33967038	-	12257	196
Kalrn	16	33969073	34514086	-	545014	145
Ropn1	16	34649921	34678618	+	28698	4
Ccdc14	16	34690616	34725202	+	34587	8
Mylk	16	34784921	35002420	+	217500	36
Hacd2	16	35022428	35109177	+	86750	10
Adcy5	16	35154877	35305738	+	150862	50
Sec22a	16	35311131	35363918	-	52788	122
Pdia5	16	35397312	35490873	-	93562	36
Sema5b	16	35541362	35664261	+	122900	32
Slc49a4	16	35694062	35769356	-	75295	64
Hspbap1	16	35770375	35828477	+	58103	11
Parp14	16	35832874	35871544	-	38671	106
Dtx3l	16	35926511	35939151	-	12641	25
Parp9	16	35938470	35972605	+	34136	7
Kpna1	16	35983315	36037131	+	53817	16
Wdr5b	16	36041190	36043928	+	2739	5
Fam162a	16	36043761	36071515	-	27755	235
Ccdc58	16	36071685	36092120	+	20436	2
Csta1	16	36119946	36131241	-	11296	1
Stfa2l1	16	36156811	36161953	+	5143	0
Cstdc4	16	36184212	36188111	+	3900	0
Csta3	16	36210403	36217788	+	7386	4
Csta2	16	36221468	36257444	+	35977	10
Stfa1	16	36276951	36285373	+	8423	1
Cstdc6	16	36321665	36334332	-	12668	3
Cstdc5	16	36359382	36367748	-	8367	1
Stfa2	16	36403992	36408457	-	4466	1
Stfa3	16	36450537	36455392	-	4856	0
Casr	16	36493696	36562134	-	68439	12
Cd86	16	36603869	36666077	-	62209	12
Ildr1	16	36693978	36726804	+	32827	8
Slc15a2	16	36750177	36784962	-	34786	96
Eaf2	16	36792884	36874826	-	81943	36
Iqcb1	16	36828407	36872721	+	44315	21
Golgb1	16	36875141	36933085	+	57945	7
Hcls1	16	36934983	36963212	+	28230	9
Fbxo40	16	36963460	36990467	-	27008	5
Polq	16	37011786	37095417	+	83632	26
Stxbp5l	16	37114942	37384962	-	270021	38
Gtf2e1	16	37509790	37539789	-	30000	137
Rabl3	16	37539885	37572385	+	32501	7
Hgd	16	37580153	37632020	+	51868	13
Ndufb4	16	37647170	37654453	-	7284	37
Fstl1	16	37776873	37836514	+	59642	14
Gm36028	16	37850913	37861146	-	10234	1
Lrrc58	16	37868389	37888858	+	20470	5
Gpr156	16	37916496	38007530	+	91035	14
Gsk3b	16	38089001	38246084	+	157084	25
Nr1i2	16	38248323	38294824	-	46502	6
Maats1	16	38297754	38342143	-	44390	4
Cox17	16	38346991	38352763	+	5773	0
Gm21987	16	38347040	38362297	+	15258	5
Popdc2	16	38362209	38378216	+	16008	4
Pla1a	16	38396117	38433145	-	37029	11
Adprh	16	38444030	38452703	-	8674	19
Cd80	16	38455561	38496335	+	40775	10
Timmdc1	16	38498347	38522663	-	24317	90
Poglut1	16	38525137	38550258	-	25122	105
Tmem39a	16	38558698	38592162	+	33465	15
Arhgap31	16	38598340	38713274	-	114935	113
B4galt4	16	38742264	38769049	+	26786	11
Upk1b	16	38773184	38800328	-	27145	3
Tex55	16	38812206	38828749	-	16544	1
Igsf11	16	38901471	39027159	+	125689	25
Lsamp	16	39984371	42181679	+	2197309	322
Gap43	16	42248442	42340651	-	92210	15
Zbtb20	16	42907645	43642602	+	734958	117
Tigit	16	43648867	43664146	-	15280	12
Drd3	16	43754026	43822932	+	68907	11
Qtrt2	16	43861407	43926809	-	65403	430
Ccdc191	16	43889800	43964314	+	74515	15
Zdhhc23	16	43965033	43979791	-	14759	15
Gramd1c	16	43980350	44063345	-	82996	20
Atp6v1a	16	44085402	44139705	-	54304	36
Naa50	16	44139830	44163366	+	23537	3
Usf3	16	44173246	44227465	+	54220	18
Sidt1	16	44240180	44333196	-	93017	176
Spice1	16	44347121	44388497	+	41377	10
Cfap44	16	44394796	44482428	+	87633	18
Boc	16	44485049	44558897	-	73849	19
Nepro	16	44724301	44737284	+	12984	9
Gtpbp8	16	44736768	44746363	-	9596	10
Cd200r1	16	44765736	44794978	+	29243	1
Cd200r4	16	44811733	44839150	+	27418	7
Cd200r2	16	44867097	44915840	+	48744	7
Cd200r3	16	44943678	44981380	+	37703	11
Ccdc80	16	45093612	45128077	+	34466	6
Slc35a5	16	45139573	45158706	-	19134	33
Atg3	16	45158785	45188538	+	29754	2
Btla	16	45224315	45252892	+	28578	5
Cd200	16	45382135	45409053	-	26919	247
Gm609	16	45416755	45492969	-	76215	20
Gm17783	16	45511791	45532050	-	20260	2
Slc9c1	16	45535309	45607001	+	71693	12
Gcsam	16	45610380	45622867	+	12488	3
BC016579	16	45626848	45654068	-	27221	4
Tmprss7	16	45656315	45693658	-	37344	12
Tagln3	16	45711230	45724608	-	13379	10
Abhd10	16	45729725	45742955	-	13231	25
Phldb2	16	45746243	45953598	-	207356	69
Plcxd2	16	45959263	46010218	-	50956	1313
Cd96	16	46035657	46120251	-	84595	76
Gm4737	16	46152985	46155077	-	2093	60
Nectin3	16	46387706	46496967	-	109262	16
Dppa4	16	48283735	48294237	+	10503	1
Dppa2	16	48303908	48319723	+	15816	4
Gm5485	16	48399453	48412416	-	12964	1
Morc1	16	48431237	48630900	+	199664	31
Trat1	16	48730774	48772021	-	41248	73
Retnlb	16	48816856	48818892	+	2037	0
Retnla	16	48842551	48844461	+	1911	0
Retnlg	16	48872621	48874496	+	1876	0
Dzip3	16	48924232	48994165	-	69934	57
Cip2a	16	48994185	49019705	+	25521	4
Myh15	16	49057486	49199104	+	141619	33
Ift57	16	49699233	49765126	+	65894	13
Cd47	16	49800533	49915010	+	114478	67
Bbx	16	50191844	50432390	-	240547	260
Ccdc54	16	50589857	50591154	-	1298	0
Cblb	16	52031225	52208048	+	176824	34
Alcam	16	52248996	52454074	-	205079	252
Zpld1	16	55225175	55297986	-	72812	9
Nfkbiz	16	55811375	55838899	-	27525	927
Nxpe3	16	55839953	55895285	-	55333	60
Cep97	16	55899888	55934855	-	34968	19
Rpl24	16	55966275	55971435	+	5161	3
Zbtb11	16	55973883	56008913	+	35031	8
Pcnp	16	56007245	56029739	-	22495	195
Trmt10c	16	56032609	56037819	-	5211	87
Senp7	16	56075409	56190012	+	114604	15
Impg2	16	56204313	56273756	+	69444	12
Abi3bp	16	56477883	56690135	+	212253	54
Tfg	16	56690332	56717450	-	27119	95
Adgrg7	16	56724609	56795855	-	71247	16
Tmem45a	16	56805161	56886166	-	81006	15
Lnp1	16	56914344	56928061	-	13718	1
Tmem45a2	16	57036967	57071352	-	34386	4
Tomm70a	16	57121703	57156705	+	35003	7
Nit2	16	57156665	57167332	-	10668	14
Tbc1d23	16	57168862	57231504	-	62643	72
Tmem30c	16	57266139	57292865	-	26727	21
Cmss1	16	57302000	57606864	-	304865	7374
Filip1l	16	57353093	57573126	+	220034	6759
Col8a1	16	57624258	57754737	-	130480	13
Dcbld2	16	58408443	58469727	+	61285	12
St3gal6	16	58468125	58524243	-	56119	18
Ftdc1	16	58613675	58616978	-	3304	0
Ftdc2	16	58635167	58638739	-	3573	4
Cpox	16	58670292	58680386	+	10095	6
Gpr15	16	58717433	58719070	-	1638	0
Cldnd1	16	58727910	58734251	+	6342	1
Olfr172	16	58759544	58763176	-	3633	3
Olfr173	16	58795207	58800268	-	5062	0
Olfr175	16	58823662	58826782	-	3121	1
Olfr177	16	58870955	58874768	-	3814	2
Olfr178	16	58888308	58892063	-	3756	0
Olfr180	16	58914285	58929392	-	15108	2
Olfr181	16	58925163	58928755	-	3593	0
Olfr183	16	58995357	59001441	+	6085	0
Olfr186	16	59025797	59030291	-	4495	0
Olfr187	16	59035563	59039767	-	4205	0
Olfr190	16	59067140	59078005	-	10866	0
Olfr191	16	59082829	59089822	-	6994	0
Olfr192	16	59097981	59101853	-	3873	0
Olfr193	16	59107924	59111881	-	3958	0
Olfr194	16	59116537	59121069	-	4533	1
Olfr195	16	59147046	59150777	+	3732	2
Olfr196	16	59166647	59170454	-	3808	0
Olfr197	16	59185219	59189928	-	4710	0
Olfr198	16	59200352	59203533	-	3182	0
Olfr199	16	59214134	59219767	-	5634	2
Olfr201	16	59266113	59272632	-	6520	2
Olfr202	16	59283516	59286793	-	3278	3
Olfr203	16	59298881	59304413	+	5533	0
Olfr204	16	59310206	59318248	-	8043	0
Olfr205	16	59328005	59331138	-	3134	0
Olfr206	16	59344675	59349246	-	4572	2
Olfr209	16	59361160	59363993	-	2834	0
Gabrr3	16	59407332	59464504	+	57173	5
Riox2	16	59471775	59492461	+	20687	10
Crybg3	16	59490775	59600979	-	110205	20
Arl6	16	59612949	59639391	-	26443	7
Epha6	16	59653483	60605248	-	951766	151
Nsun3	16	62732444	62786777	-	54334	103
Arl13b	16	62793685	62847040	-	53356	53
Stx19	16	62814676	62824346	+	9671	10
Pros1	16	62854307	62929346	+	75040	12
Epha3	16	63543534	63864158	-	320625	49
Csnka2ip	16	64477810	64602408	-	124599	29
4930453N24Rik	16	64762136	64771161	-	9026	27
Zfp654	16	64780347	64851652	-	71306	287
Cggbp1	16	64851996	64859507	+	7512	0
Htr1f	16	64924729	65105854	-	181126	32
Pou1f1	16	65520511	65535005	+	14495	2
Chmp2b	16	65539128	65562726	-	23599	26
Vgll3	16	65815257	65866368	+	51112	12
Cadm2	16	66655421	67620908	-	965488	151
Speer2	16	69856874	69863744	-	6871	2
Gbe1	16	70313949	70569716	+	255768	49
Robo1	16	72308306	73046095	+	737790	120
Robo2	16	73891839	74411534	-	519696	80
Lipi	16	75540514	75586061	-	45548	10
Rbm11	16	75592844	75602829	+	9986	5
Hspa13	16	75745431	75767104	-	21674	30
Samsn1	16	75858793	75909310	-	50518	70
Nrip1	16	76287400	76373827	-	86428	1521
Usp25	16	77013706	77116780	+	103075	14
Gm11146	16	77588578	77602094	-	13517	3
Cxadr	16	78301489	78359774	+	58286	218
Btg3	16	78332637	78377192	-	44556	398
D16Ertd472e	16	78540338	78576708	-	36371	310
Chodl	16	78930948	78951733	+	20786	2
Tmprss15	16	78953008	79091097	-	138090	17
Ncam2	16	81200697	81626828	+	426132	54
Gm21833	16	82828382	82829881	+	1500	0
A730009L09Rik	16	84515121	84523888	+	8768	0
Mrpl39	16	84717576	84735742	-	18167	54
Jam2	16	84774123	84825928	+	51806	37
Atp5j	16	84827866	84835625	-	7760	78
Gabpa	16	84834925	84863779	+	28855	13
App	16	84949685	85173766	-	224082	59
Cyyr1	16	85421533	85550417	-	128885	19
Adamts1	16	85793827	85803113	-	9287	0
Adamts5	16	85856173	85901828	-	45656	4
N6amt1	16	87354185	87368742	+	14558	4
Ltn1	16	87376651	87432612	-	55962	180
Rwdd2b	16	87433407	87440573	-	7167	1
Usp16	16	87454703	87483517	+	28815	29
Cct8	16	87483326	87495873	-	12548	205
Map3k7cl	16	87553330	87595336	+	42007	4
Bach1	16	87698945	87733346	+	34402	8
Grik1	16	87895900	88290258	-	394359	55
Cldn17	16	88505807	88506978	-	1172	0
Cldn8	16	88560828	88563183	-	2356	0
Krtap24	16	88610705	88612279	-	1575	0
2310079G19Rik	16	88626786	88627666	-	881	0
Krtap26	16	88646824	88647796	-	973	0
Krtap27	16	88671026	88671671	-	646	0
2310061N02Rik	16	88707169	88707962	-	794	0
Krtap13	16	88728862	88751635	+	22774	5
2310034C09Rik	16	88758847	88759792	+	946	1
2310057N15Rik	16	88773179	88774206	-	1028	0
Gm5965	16	88777896	88778728	+	833	0
Gm20741	16	88811440	88812220	-	781	0
Krtap14	16	88818667	88826145	-	7479	2
Krtap15	16	88820215	88829844	+	9630	1
Krtap19	16	88868917	88932265	-	63349	8
Krtap22	16	89010395	89010759	-	365	0
Gm10229	16	89015284	89015846	+	563	0
Krtap6	16	89031699	89420111	+	388413	62
Gm10228	16	89040923	89041472	-	550	0
1110025L11Rik	16	89063412	89064002	-	591	0
Gm6358	16	89140851	89141339	+	489	0
Gm10061	16	89151086	89151550	+	465	0
Gm9789	16	89157952	89158348	+	397	0
Gm7735	16	89169490	89169648	+	159	0
1110057P08Rik	16	89174735	89175199	+	465	0
Krtap20	16	89205861	89206394	+	534	0
Krtap21	16	89403218	89403868	-	651	0
Krtap8	16	89487379	89487952	-	574	0
Krtap7	16	89507703	89508323	-	621	0
Krtap11	16	89570176	89571183	-	1008	0
Tiam1	16	89787111	90143769	-	356659	472
Sod1	16	90220754	90226329	+	5576	9
Scaf4	16	90228951	90284503	-	55553	690
Hunk	16	90386013	90499553	+	113541	21
Mis18a	16	90719312	90727404	-	8093	13
Mrap	16	90738207	90749785	+	11579	10
Urb1	16	90751527	90810392	-	58866	520
Eva1c	16	90826746	90905109	+	78364	12
Cfap298	16	90925809	90935114	-	9306	19
Synj1	16	90936092	91011308	-	75217	110
Paxbp1	16	91014037	91044543	-	30507	296
4932438H23Rik	16	91053935	91095122	-	41188	7
Olig2	16	91225457	91228677	+	3221	0
Olig1	16	91269772	91271933	+	2162	0
Ifnar2	16	91372783	91405589	+	32807	4
Gm21970	16	91391721	91419451	+	27731	2
Il10rb	16	91406164	91425834	+	19671	2
Ifnar1	16	91485238	91507441	+	22204	4
Ifngr2	16	91547072	91565623	+	18552	9
Tmem50b	16	91574503	91597800	-	23298	18
Dnajc28	16	91614254	91619026	-	4773	0
Gart	16	91621186	91646952	-	25767	338
Son	16	91647506	91679221	+	31716	35
Donson	16	91676808	91688770	-	11963	56
Atp5o	16	91684398	91931687	-	247290	175
Cryzl1	16	91689322	91728975	-	39654	60
Itsn1	16	91729281	91920597	+	191317	39
Mrps6	16	92058270	92112227	+	53958	14
Gm49711	16	92058316	92187341	+	129026	22
Slc5a3	16	92058322	92087473	+	29152	8
Kcne2	16	92292389	92298129	+	5741	2
Smim11	16	92301286	92313041	+	11756	1
Fam243	16	92318765	92321441	-	2677	2
Kcne1	16	92345982	92359468	-	13487	2
Rcan1	16	92391953	92470867	-	78915	373
Clic6	16	92485736	92541243	+	55508	9
Runx1	16	92601466	92826149	-	224684	1211
Setd4	16	93583457	93603815	-	20359	126
Cbr1	16	93607837	93610505	+	2669	0
Gm5678	16	93628097	93630451	+	2355	0
Cbr3	16	93683215	93690990	+	7776	3
Dop1b	16	93711904	93810590	+	98687	26
Morc3	16	93832121	93876073	+	43953	8
Chaf1b	16	93883901	93906115	+	22215	7
Cldn14	16	93919031	94008837	-	89807	31
Sim2	16	94084931	94127032	+	42102	17
Hlcs	16	94128882	94313563	-	184682	277
Ripply3	16	94328420	94336935	+	8516	5
Pigp	16	94358763	94371842	-	13080	5
Ttc3	16	94370618	94469343	+	98726	8
Vps26c	16	94497783	94526830	-	29048	48
Dyrk1a	16	94570010	94695517	+	125508	14
Kcnj6	16	94748636	94997696	-	249061	46
Kcnj15	16	95257558	95300260	+	42703	6
Erg	16	95359169	95586593	-	227425	37
Ets2	16	95702075	95721051	+	18977	2
Psmg1	16	95979933	95990960	-	11028	29
Brwd1	16	95992092	96082526	-	90435	768
Hmgn1	16	96120618	96127729	-	7112	58
Get1	16	96145407	96157852	+	12446	4
Lca5l	16	96158407	96192257	-	33851	8
Sh3bgr	16	96200450	96228935	+	28486	9
B3galt5	16	96235801	96319859	+	84059	18
Igsf5	16	96361668	96422121	+	60454	10
Gm49948	16	96361794	96525580	+	163787	29
Itgb2l	16	96422288	96443619	-	21332	1
Pcp4	16	96467606	96525793	+	58188	13
Dscam	16	96590840	97170752	-	579913	122
Bace2	16	97356742	97442936	+	86195	15
Mx1	16	97447037	97462906	-	15870	4
Fam3b	16	97470965	97514816	-	43852	6
Mx2	16	97535308	97560900	+	25593	2
Tmprss2	16	97564682	97611195	-	46514	4
Ripk4	16	97741933	97763787	-	21855	5
Prdm15	16	97791467	97851850	-	60384	506
C2cd2	16	97855209	97962598	-	107390	401
Zbtb21	16	97947435	97962622	-	15188	306
B230307C23Rik	16	97997315	98031801	+	34487	41
A630089N07Rik	16	98001310	98082450	-	81141	960
Scaf8	17	3114979	3198859	+	83881	10
Tiam2	17	3326573	3531344	+	204772	63
Tfb1m	17	3519256	3557781	-	38526	55
Cldn20	17	3532554	3533213	+	660	4
Nox3	17	3635240	3696261	-	61022	19
Arid1b	17	4994939	5347656	+	352718	61
Tmem242	17	5410870	5440259	-	29390	76
Ldhal6b	17	5417323	5418767	-	1445	9
Zdhhc14	17	5492557	5753811	+	261255	38
Snx9	17	5841329	5931954	+	90626	17
Synj2	17	5941280	6044290	+	103011	31
Serac1	17	6042196	6079741	-	37546	40
Gtf2h5	17	6079786	6086517	+	6732	1
Tulp4	17	6106479	6251128	+	144650	91
Tmem181a	17	6256860	6308314	+	51455	5
Dynlt1a	17	6306347	6317500	-	11154	8
Dynlt1b	17	6430112	6436296	+	6185	6
Dynlt1c	17	6601671	6609679	+	8009	2
Dynlt1f	17	6648938	6655900	-	6963	11
Sytl3	17	6659093	6738044	+	78952	52
Ezr	17	6738041	6782784	-	44744	412
Rsph3b	17	6904413	6948682	-	44270	51
Tagap1	17	6955011	6961156	-	6146	370
Rnaset2b	17	6978446	7011299	+	32854	4
Gm49721	17	6978904	7043950	+	65047	16
Gm1604b	17	7025568	7087597	+	62030	12
Rps6ka2	17	7170115	7303315	+	133201	15
Tcp10a	17	7324646	7345974	+	21329	4
Ttll2	17	7350885	7352696	-	1812	2
Gm49630	17	7352064	7371979	-	19916	5
Unc93a2	17	7362815	7385464	-	22650	4
Fndc1	17	7738569	7827302	-	88734	18
Tagap	17	7926000	7934897	+	8898	3
Rsph3a	17	7945614	7979824	+	34211	9
Gm49673	17	8082695	8147788	-	65094	110
Rnaset2a	17	8115445	8148097	-	32653	95
Fgfr1op	17	8165501	8196804	+	31304	4
Ccr6	17	8236043	8257141	+	21099	1
Mpc1	17	8282904	8297661	+	14758	3
Sft2d1	17	8311102	8327442	+	16341	4
